id,Alcohol,Malic.acid,Ash,Acl,Mg,Phenols,Flavanoids,Nonflavanoid.phenols,Proanth,Color.int,Hue,OD,Proline,targaet
19558,13.86,1.75,2.28,16.0,126,2.6,2.33,0.26,1.25,5.85,1.04,3.47,780,1
56240,14.38,1.95,2.5,16.7,113,3.0,3.0,0.29,2.08,5.04,1.0,3.1,1065,1
16609,13.16,1.78,2.14,11.2,100,3.0,3.15,0.26,2.91,6.1,1.2,2.83,1045,1
92711,13.05,1.6,2.84,21.0,98,2.4,2.64,0.34,2.08,3.7,1.1,2.87,915,1
38502,14.38,1.95,2.72,16.8,115,2.8,3.14,0.33,1.66,6.6,1.13,2.93,1130,1
51299,13.78,4.12,2.26,20.0,89,1.8,0.34,0.48,0.88,5.7,0.96,1.82,580,3
30709,12.99,1.01,1.82,16.8,86,3.52,3.1,0.24,1.96,4.45,0.99,2.87,530,2
17236,12.64,1.34,2.21,21.5,86,2.5,2.01,0.26,1.44,2.57,1.16,3.13,312,2
87920,12.72,1.75,2.24,21.5,86,1.68,1.84,0.61,1.62,3.3,1.25,2.01,488,2
63332,12.85,1.6,2.84,25.0,98,2.4,2.41,0.37,1.46,4.5,1.36,2.3,880,1
16237,12.37,0.94,2.12,19.0,88,1.9,1.84,0.45,1.64,4.6,1.02,2.65,406,2
42298,13.77,1.53,2.7,20.0,115,3.0,2.91,0.39,1.97,4.8,0.86,3.38,795,1
9183,12.04,2.13,1.71,17.5,88,2.6,2.65,0.39,1.35,2.06,1.06,3.2,710,2
58676,12.72,1.81,1.98,16.0,88,2.5,2.27,0.3,1.99,2.6,1.23,2.74,714,2
23513,11.96,4.31,2.42,22.0,84,2.1,1.59,0.42,1.56,2.9,0.75,2.44,352,2
7044,12.17,1.61,2.3,22.8,84,1.68,1.84,0.66,1.42,1.95,1.02,3.05,500,2
18336,13.49,1.67,2.7,24.5,97,2.8,1.31,0.56,2.7,11.75,0.57,1.96,560,3
77671,13.07,1.65,2.52,17.8,95,2.85,3.19,0.26,1.69,7.22,1.28,2.71,1310,1
83621,13.83,1.9,2.8,17.1,115,2.95,2.79,0.37,1.46,7.3,1.28,2.88,1130,1
75262,12.99,1.01,2.74,21.5,134,3.38,2.14,0.19,1.96,3.35,1.12,3.44,985,2
84727,13.86,1.89,2.8,19.4,101,3.0,2.79,0.34,1.86,4.8,1.11,2.57,880,1
49156,12.7,3.43,1.95,16.0,80,2.0,1.41,0.43,0.83,3.74,0.7,2.52,372,2
62266,12.37,1.13,1.88,16.8,136,1.85,1.09,0.37,1.56,3.4,1.23,2.65,680,2
59405,13.87,1.75,2.27,16.5,108,2.88,2.94,0.21,2.08,4.8,1.02,3.44,770,1
21778,13.72,1.86,2.41,16.4,101,2.98,3.56,0.19,1.62,7.22,1.12,3.55,1260,1
39892,13.72,1.83,2.36,16.0,104,2.75,3.27,0.42,1.62,5.7,1.04,3.1,1065,1
47205,13.11,1.01,2.4,22.5,85,3.38,2.89,0.19,1.87,3.35,1.12,3.71,380,2
97605,12.2,4.72,2.64,25.0,96,1.9,0.84,0.63,1.14,7.5,0.67,1.74,855,3
61769,14.06,2.15,2.3,16.5,102,3.1,3.15,0.24,2.34,5.75,1.09,3.44,780,1
95943,12.6,3.9,2.2,18.5,112,1.38,1.36,0.26,1.56,7.9,0.59,1.47,695,3
3684,13.51,1.81,2.61,20.0,96,2.45,2.68,0.31,1.98,3.52,1.1,2.3,845,1
24629,14.34,2.81,2.48,19.5,80,0.98,0.7,0.27,1.25,8.42,0.6,1.33,502,3
76262,12.93,3.59,2.3,21.0,102,1.39,0.75,0.43,0.86,4.9,0.77,1.58,680,3
95274,12.25,1.29,2.21,21.5,84,2.56,2.01,0.34,1.44,2.12,1.16,3.13,278,2
84034,12.37,1.63,1.71,17.5,85,2.2,1.92,0.24,1.87,3.3,1.0,3.16,718,2
22818,12.07,1.39,2.2,21.5,85,2.56,2.01,0.34,1.46,2.76,1.16,3.13,278,2
10466,14.19,1.63,2.48,16.0,127,3.0,3.17,0.28,2.29,6.6,0.94,3.53,795,1
71584,11.45,0.74,2.32,21.0,98,2.42,2.29,0.52,1.46,2.6,1.71,2.5,407,2
62538,12.33,0.99,2.12,19.0,88,2.2,2.13,0.22,2.29,3.4,1.16,3.14,345,2
56049,12.64,1.36,1.75,19.5,86,1.98,1.79,0.14,1.04,3.74,1.16,2.23,415,2
19212,13.83,1.89,2.68,19.4,101,3.0,2.79,0.39,1.76,4.8,0.86,3.22,1060,1
97481,13.72,1.86,2.41,16.4,101,3.1,3.56,0.2,1.86,7.22,1.01,3.55,1260,1
27581,13.17,2.99,2.28,18.5,112,1.65,0.92,0.29,0.84,5.7,0.67,1.75,560,3
22548,14.38,1.87,2.45,16.0,102,2.85,2.98,0.32,1.85,5.1,0.88,3.22,1060,1
97009,12.08,1.51,2.5,19.0,104,2.46,2.11,0.25,1.9,2.6,0.96,3.48,678,2
80328,12.37,1.21,2.12,18.5,88,2.5,2.5,0.26,1.48,4.6,1.28,3.13,312,2
36121,14.75,1.64,2.17,11.4,97,3.1,3.69,0.17,2.81,6.1,1.25,3.0,1547,1
57938,12.85,1.6,2.52,18.0,95,2.4,2.41,0.26,1.46,3.93,1.12,3.48,845,1
20783,13.05,3.8,2.29,17.5,102,2.64,2.63,0.32,1.66,3.58,0.82,3.1,680,1
67533,12.43,1.52,1.9,19.6,97,2.11,2.09,0.26,1.4,3.8,0.95,3.48,710,2
50974,12.42,4.43,2.53,21.0,98,2.86,3.03,0.39,2.81,5.3,0.82,3.39,680,2
49534,13.71,1.83,2.41,20.5,116,3.4,2.78,0.2,1.97,6.8,1.09,2.88,1450,1
33000,14.19,1.68,2.45,14.0,127,2.6,2.51,0.5,1.36,5.0,1.25,2.82,1290,1
64471,13.71,1.86,2.25,16.2,98,2.61,2.9,0.21,1.62,4.7,1.16,2.9,1050,1
49300,12.08,2.16,1.36,15.0,97,2.6,2.65,0.37,1.87,3.8,1.06,3.2,718,2
78769,12.93,3.8,2.28,17.5,103,2.41,2.19,0.32,1.76,4.5,1.03,3.3,1285,1
66679,13.67,1.66,2.0,16.0,78,1.6,0.99,0.3,1.46,4.8,0.76,2.77,415,2
31057,11.96,1.09,2.3,23.6,84,3.52,2.89,0.58,1.65,2.12,1.02,2.44,450,2
91257,13.4,2.96,2.38,20.0,102,1.59,0.75,0.6,1.03,7.7,0.64,1.74,660,3
11447,14.83,1.64,2.17,14.0,100,3.2,3.69,0.27,2.19,6.13,1.05,3.4,1190,1
73957,12.99,0.9,1.92,10.6,86,1.9,2.03,0.39,0.42,3.17,0.86,2.48,600,2
98437,12.99,1.67,2.78,21.5,134,1.6,0.99,0.32,2.76,4.6,0.76,2.01,630,2
60267,13.05,1.01,1.71,17.5,97,3.52,3.75,0.24,1.87,4.5,1.04,3.18,714,2
25374,12.29,3.17,2.26,22.0,108,1.68,1.25,0.37,1.46,3.21,0.96,2.26,438,2
75683,12.77,3.87,2.62,21.6,98,2.86,3.03,0.43,2.01,6.0,0.82,3.39,515,2
17335,12.0,1.39,2.31,22.0,78,2.2,1.59,0.43,1.38,2.45,1.23,2.44,450,2
49925,11.76,0.92,1.71,19.0,85,2.2,1.92,0.26,1.35,2.5,1.38,3.16,710,2
36861,11.56,1.35,2.28,20.0,99,2.56,2.01,0.25,1.03,2.7,1.71,2.96,290,2
13391,11.66,2.05,2.28,18.0,96,2.9,2.99,0.21,1.35,6.0,0.98,3.64,510,2
95340,12.64,1.34,1.94,19.0,97,2.36,2.26,0.35,1.37,2.6,0.95,3.02,438,2
18295,11.61,1.35,2.56,20.0,104,2.74,2.92,0.29,2.49,2.5,0.96,2.84,520,2
75661,13.82,1.75,2.6,16.1,93,2.65,2.51,0.17,1.98,5.6,1.13,3.59,1320,1
1372,12.67,1.53,2.39,22.5,84,2.42,1.64,0.43,1.44,2.57,0.93,2.01,315,2
50141,12.85,1.24,2.1,20.0,102,1.48,0.48,0.39,1.3,4.0,0.88,1.75,750,3
2257,12.0,0.89,2.62,18.0,88,2.42,2.65,0.26,2.08,3.05,1.19,3.37,520,2
19641,11.76,1.83,2.46,21.6,86,1.92,1.69,0.43,1.46,3.8,1.23,2.31,500,2
95353,12.25,1.73,2.4,23.0,88,1.92,1.84,0.43,1.56,3.6,1.31,2.31,495,2
8020,11.62,1.67,2.19,21.0,88,2.9,3.15,0.17,1.35,3.94,1.0,3.71,380,2
59556,13.4,1.67,2.7,21.0,111,2.2,0.96,0.27,1.11,8.5,0.73,1.8,630,3
74591,11.84,2.13,1.98,20.8,78,2.23,1.92,0.32,1.38,1.9,1.27,3.16,580,2
90551,13.4,1.24,2.7,25.5,89,2.8,1.31,0.52,2.7,10.52,0.57,1.96,470,3
82344,13.88,1.75,2.27,16.0,108,2.95,3.15,0.21,1.85,6.9,0.94,3.33,1060,1
91417,13.51,1.81,2.31,16.2,104,2.65,2.76,0.34,1.62,5.85,1.04,2.75,780,1
64743,12.29,1.61,2.92,20.0,134,1.75,5.08,0.32,1.54,3.94,1.19,2.51,750,2
39734,14.37,3.59,2.12,12.0,97,3.3,3.04,0.17,2.81,4.9,1.04,3.4,770,1
82768,12.43,1.52,1.92,19.0,92,2.36,2.27,0.27,1.35,3.3,1.16,3.14,278,2
47523,13.63,1.66,2.36,19.1,106,2.85,3.19,0.26,1.95,8.9,1.12,2.88,1450,1
5901,12.84,3.26,2.35,22.0,120,1.39,1.39,0.34,1.14,9.4,0.68,1.33,840,3
2330,13.68,1.83,2.36,17.2,104,2.42,2.61,0.27,1.98,3.84,1.09,2.77,1035,1
6803,13.05,1.6,2.1,11.2,92,2.48,2.43,0.17,2.91,6.2,1.2,2.69,1045,1
24783,13.32,2.31,2.37,21.5,120,1.41,1.39,0.24,1.25,9.7,0.57,1.3,840,3
15527,12.77,4.95,2.48,21.5,95,1.48,0.61,0.52,1.1,7.7,0.67,1.73,725,3
10123,13.48,1.81,2.61,20.0,115,2.8,3.19,0.4,2.45,6.2,1.19,3.0,1375,1
55185,11.96,1.09,2.36,21.0,98,3.52,2.58,0.19,1.65,3.25,1.19,3.13,886,2
16724,12.37,1.63,2.24,21.5,86,1.78,1.32,0.43,1.46,1.95,0.93,2.27,450,2
67752,13.05,0.9,2.56,18.0,94,2.2,1.94,0.22,0.73,3.4,1.12,3.16,530,2
21221,13.56,1.71,2.46,20.5,106,3.0,2.98,0.19,1.86,5.1,1.04,3.71,1035,1
20282,12.82,2.39,2.28,19.5,96,1.3,0.66,0.52,0.97,6.62,0.73,2.05,725,3
76726,11.79,4.3,2.7,21.0,98,2.86,2.55,0.32,2.91,2.5,0.75,3.39,520,2
95339,12.08,2.12,1.94,16.0,151,2.23,1.09,0.53,1.56,3.3,1.27,2.31,870,2
30081,13.48,1.68,2.75,25.0,89,2.6,1.31,0.61,2.7,11.75,0.57,1.96,480,3
83414,12.93,1.5,2.84,15.5,95,2.48,2.37,0.34,1.46,3.93,0.92,2.51,1195,1
76226,12.64,1.36,2.28,20.7,86,1.38,1.36,0.52,1.63,2.94,0.96,2.42,406,2
58241,11.61,1.88,2.53,21.0,98,3.02,2.14,0.29,1.87,2.8,0.79,3.39,678,2
41588,13.49,3.12,2.3,22.0,102,1.5,0.75,0.6,1.24,5.45,0.6,1.6,675,3
25852,13.62,4.95,2.35,20.5,93,2.0,0.8,0.47,1.02,6.62,0.56,1.56,650,3
22932,12.37,1.21,2.73,26.5,92,2.2,2.13,0.43,1.46,2.08,1.31,3.12,315,2
56547,12.08,3.43,2.27,21.5,84,2.0,1.58,0.26,1.56,1.74,1.15,3.05,625,2
65251,12.08,1.51,3.23,28.5,92,3.18,5.08,0.4,1.77,3.94,1.36,3.16,520,2
59553,12.72,1.81,2.56,21.6,104,1.92,1.84,0.43,1.44,3.05,1.23,2.01,750,2
1234,14.38,1.87,2.45,14.6,102,2.85,2.98,0.29,1.85,5.2,1.08,2.85,1065,1
7478,13.4,3.83,2.6,23.0,89,1.4,0.6,0.52,1.25,8.42,0.6,1.58,470,3
6258,13.48,2.31,2.72,23.5,89,1.55,0.52,0.52,0.64,4.6,0.76,2.06,620,3
36332,13.05,5.8,2.92,28.5,92,3.18,2.03,0.21,1.34,2.45,0.73,3.56,425,2
60007,12.25,1.73,1.75,19.5,92,2.5,2.27,0.24,2.35,3.3,0.94,2.78,562,2
32187,12.37,1.63,1.92,16.0,100,2.2,1.09,0.53,1.05,3.8,1.25,2.23,625,2
61624,12.67,0.98,1.75,10.6,88,1.95,2.03,0.26,0.42,5.75,1.25,2.96,710,2
60942,12.52,1.73,1.95,16.0,85,2.5,2.17,0.39,2.01,2.6,0.69,3.38,495,2
43598,12.51,2.43,2.2,18.0,86,2.55,1.64,0.22,1.42,3.38,0.8,2.77,345,2
52278,11.87,1.72,2.5,21.6,104,1.95,1.84,0.45,1.56,3.6,1.25,2.31,465,2
8440,13.11,5.65,2.35,21.5,88,1.48,0.5,0.47,0.88,5.5,0.75,1.75,660,3
78573,12.96,4.36,2.2,20.0,92,1.74,0.47,0.5,0.8,7.65,0.64,1.73,725,3
44248,13.05,5.8,2.58,21.6,104,2.83,2.55,0.43,2.01,2.6,1.19,3.16,750,2
1627,13.71,1.43,2.5,16.8,93,2.2,2.53,0.27,1.97,4.2,1.1,2.77,1285,1
56460,12.29,2.83,2.24,18.0,88,2.55,2.25,0.22,2.35,1.28,0.93,3.2,345,2
7849,13.56,1.71,2.65,17.2,108,2.35,2.43,0.29,1.54,4.2,1.12,2.87,1290,1
72691,13.05,0.9,1.88,16.0,78,2.53,2.5,0.24,2.29,3.38,1.23,2.74,415,2
32617,13.5,2.59,2.72,24.5,97,1.55,0.76,0.53,1.03,5.0,0.81,1.8,488,3
64016,13.78,3.03,2.62,24.0,105,1.7,0.6,0.53,0.81,4.35,0.87,2.15,570,3
55483,12.04,1.09,2.28,21.5,86,3.38,2.58,0.13,1.87,1.9,0.99,2.87,420,2
4535,13.29,1.97,2.4,20.5,107,2.7,2.98,0.26,2.38,6.2,1.07,3.59,1060,1
95424,13.16,2.46,2.35,20.0,106,1.59,0.7,0.53,0.97,4.4,0.76,1.58,725,3
60664,13.86,1.9,2.59,19.4,101,3.0,3.4,0.17,1.95,7.22,1.28,2.71,1450,1
376,12.16,1.61,2.74,21.5,103,1.75,1.69,0.45,1.56,2.9,1.25,2.44,466,2
9724,12.45,3.37,2.36,21.5,88,1.62,0.63,0.44,1.25,4.0,0.6,1.68,515,3
93401,12.42,2.55,1.36,17.5,94,2.56,2.27,0.26,1.31,3.8,0.96,3.2,710,2
41328,12.51,1.24,2.32,20.0,102,1.48,0.75,0.39,0.86,5.7,0.66,1.75,510,3
37820,13.78,1.24,2.7,24.5,105,2.2,0.52,0.53,0.64,4.92,1.02,2.06,570,3
55799,12.72,3.87,2.51,21.6,94,2.86,3.03,0.43,1.95,3.94,0.87,3.64,515,2
81538,13.68,1.83,2.7,17.2,110,2.95,2.74,0.29,1.45,5.24,1.19,2.71,880,1
94869,12.69,1.75,2.28,22.5,90,2.0,1.79,0.34,1.46,3.3,1.04,2.77,352,2
97806,13.24,1.72,2.14,18.8,96,2.45,2.43,0.27,1.4,3.95,1.05,3.14,1095,1
40935,14.23,1.71,2.3,14.0,126,2.8,3.06,0.21,2.29,5.6,1.04,3.47,1045,1
25224,13.78,3.12,2.3,19.5,89,1.93,0.51,0.45,0.8,5.7,0.91,1.82,550,3
5139,13.41,1.77,2.36,16.6,104,2.65,2.76,0.42,1.62,4.6,0.93,3.28,1195,1
97957,12.25,3.03,2.32,18.5,112,1.38,0.78,0.53,0.83,5.5,0.75,2.05,515,3
67444,14.13,2.39,2.48,20.0,91,1.4,0.65,0.37,1.03,10.26,0.57,1.71,550,3
6984,13.56,1.71,2.41,20.5,117,3.15,2.69,0.19,1.97,5.43,1.12,3.71,1285,1
16712,12.51,1.73,1.75,16.8,88,2.2,0.57,0.28,1.42,2.62,1.05,2.77,625,2
46029,13.4,3.7,2.6,24.5,111,1.4,0.96,0.53,1.87,13.0,0.85,1.75,570,3
1803,12.29,1.41,1.92,19.0,92,1.45,1.25,0.39,1.64,3.4,1.08,2.31,352,2
21133,13.77,1.67,2.41,16.0,127,2.6,2.51,0.5,1.25,3.8,1.25,2.74,1020,1
86477,12.36,3.24,2.58,22.0,97,1.9,0.56,0.52,0.8,5.88,0.89,2.11,515,3
76602,11.96,1.33,2.2,20.4,99,2.74,2.99,0.37,2.49,2.3,1.16,3.17,438,2
89742,14.1,1.73,2.28,18.9,126,2.6,2.51,0.32,1.36,5.05,0.88,3.28,1195,1
55281,12.0,1.72,1.98,19.0,86,2.2,2.13,0.3,1.99,2.06,0.94,3.12,312,2
91177,13.28,1.72,2.14,18.8,94,2.45,2.37,0.27,1.37,3.84,1.05,3.14,1035,1
34976,14.06,4.04,2.51,13.2,116,3.88,3.74,0.25,1.28,8.7,0.89,3.31,1095,1
82725,13.11,1.01,2.2,18.8,162,3.52,3.75,0.24,2.28,2.3,1.22,2.87,630,2
3109,13.28,1.64,2.1,17.0,107,2.65,2.76,0.32,2.03,3.84,1.04,2.75,1035,1
37896,12.72,3.43,1.71,15.0,136,2.0,1.41,0.14,1.56,3.9,0.96,2.01,630,2
9282,12.84,2.58,2.48,22.0,112,1.48,0.78,0.29,0.94,7.1,0.78,1.58,600,3
82844,12.42,1.61,2.56,25.0,101,1.92,1.84,0.4,1.03,2.2,1.36,2.23,562,2
43971,14.34,3.7,2.74,23.0,96,1.98,0.52,0.52,0.8,4.92,0.87,2.31,550,3
75574,11.46,3.74,2.31,18.0,98,2.86,2.55,0.21,3.58,2.9,0.75,3.64,380,2
27386,12.37,0.94,1.71,16.0,80,1.95,0.57,0.14,1.46,4.68,1.19,2.31,680,2
90206,12.37,1.17,2.27,21.5,85,2.74,3.15,0.37,1.65,6.0,0.98,2.84,352,2
60605,13.39,3.84,2.29,16.2,105,2.64,2.76,0.28,1.69,4.6,1.04,3.82,1045,1
71209,12.21,1.73,2.42,23.0,88,1.92,1.75,0.45,1.46,3.6,1.02,2.65,450,2
80797,12.84,3.27,2.58,24.0,106,1.65,0.6,0.6,0.96,5.0,0.87,2.15,695,3
78935,11.41,3.74,1.99,19.0,107,3.18,2.26,0.21,1.83,2.9,0.75,2.81,345,2
5740,12.07,2.16,2.2,18.0,88,2.23,2.17,0.25,1.43,2.4,0.97,3.14,290,2
76818,11.41,0.74,2.32,18.0,99,2.42,2.5,0.52,1.46,3.05,1.1,2.5,407,2
77100,11.65,1.35,2.36,20.0,162,2.56,2.29,0.32,1.77,3.25,1.19,2.96,937,2
52324,11.76,2.89,2.7,21.0,98,1.75,1.32,0.48,1.35,3.6,1.04,2.65,680,2
79693,12.72,1.53,2.62,25.0,101,1.38,1.46,0.27,1.03,3.8,0.76,2.14,472,2
43641,14.19,1.73,2.45,18.8,112,3.3,3.4,0.32,1.97,7.8,1.23,2.87,1450,1
59810,13.64,1.81,2.36,17.2,104,2.75,3.54,0.42,1.69,6.0,1.04,2.85,1285,1
67230,12.51,3.37,2.35,21.5,97,1.38,1.09,0.5,0.83,5.5,0.75,1.58,510,3
5592,12.29,1.61,2.0,16.8,88,2.2,1.85,0.32,1.63,3.8,0.94,2.65,352,2
72849,12.64,1.34,2.53,20.0,94,2.95,2.79,0.26,2.49,2.57,1.19,3.4,678,2
52927,12.7,3.27,2.3,21.5,102,1.7,1.22,0.17,0.94,5.0,0.68,1.29,480,3
80375,14.39,3.59,2.28,14.6,105,2.8,3.06,0.21,1.85,5.1,0.89,3.22,845,1
21089,12.16,1.45,2.23,21.5,84,1.45,1.25,0.5,1.63,1.95,1.08,3.07,407,2
30252,14.38,1.87,2.45,14.6,96,2.85,2.98,0.32,1.85,5.1,0.88,3.22,1060,1
87029,11.84,1.51,2.56,19.0,98,1.89,1.69,0.43,1.03,2.6,1.23,2.23,385,2
4893,12.7,1.81,2.2,21.5,80,2.0,1.59,0.26,1.38,3.9,1.23,2.77,502,2
84186,13.76,1.9,2.8,19.4,101,3.0,2.79,0.34,1.76,6.3,1.07,2.65,1280,1
41968,13.67,1.51,2.36,24.5,86,2.74,1.3,0.27,1.03,3.8,0.89,2.78,472,2
25950,12.53,5.65,2.64,25.0,112,1.9,1.36,0.34,1.56,7.1,0.59,1.29,520,3
29030,12.79,3.7,2.38,20.0,92,1.7,0.83,0.58,1.04,7.7,0.54,1.6,560,3
50935,13.29,2.59,2.67,18.6,101,2.64,2.68,0.29,1.98,4.2,1.04,3.17,1105,1
93490,12.29,2.83,2.73,21.5,94,1.6,0.99,0.5,1.63,3.8,1.04,2.65,625,2
51162,12.53,2.67,2.64,21.0,88,1.54,0.6,0.45,1.25,9.7,0.6,1.86,880,3
43756,12.07,1.72,1.88,19.5,86,2.5,2.17,0.26,2.01,3.8,0.94,3.2,718,2
54413,12.45,2.96,2.64,27.0,97,1.9,0.84,0.63,0.84,5.88,0.89,1.82,515,3
17088,13.48,1.81,2.65,19.0,110,2.8,3.19,0.3,2.38,8.9,1.28,3.0,1450,1
85344,13.84,3.45,2.69,23.5,107,1.55,0.6,0.53,0.81,4.35,0.81,2.06,570,3
64603,14.12,2.02,2.68,20.0,103,2.42,2.99,0.28,1.98,5.25,0.88,3.08,970,1
95513,13.71,1.83,2.36,16.6,104,2.75,3.27,0.27,1.62,5.75,1.04,3.82,1060,1
22355,13.69,3.55,2.62,22.5,107,1.4,0.47,0.29,0.88,4.35,0.67,1.83,630,3
46213,14.06,2.16,2.61,17.6,113,2.95,3.32,0.34,1.66,5.65,1.13,3.2,1375,1
69299,12.36,3.24,2.3,21.5,102,1.25,0.75,0.6,0.86,5.5,0.77,2.05,515,3
82819,13.75,1.67,2.25,16.4,98,3.1,3.39,0.21,2.34,7.22,1.01,2.88,1150,1
74178,14.19,1.68,2.48,16.0,117,3.4,3.29,0.29,1.97,7.5,1.28,2.9,1515,1
28242,13.05,2.05,3.22,21.0,118,2.63,2.68,0.39,1.92,4.25,1.0,2.93,735,1
84836,13.88,4.6,2.23,22.5,98,1.41,0.34,0.52,0.68,5.5,0.81,1.58,520,3
72436,13.17,4.36,2.26,21.0,93,1.48,0.47,0.5,0.88,5.5,0.75,1.58,740,3
78104,12.17,1.45,2.24,19.0,99,1.45,1.02,0.5,1.15,2.7,0.95,2.14,870,2
88260,12.21,1.19,2.31,24.5,88,2.74,2.79,0.4,1.95,2.08,1.07,3.1,312,2
81252,12.21,1.29,2.7,20.0,94,2.56,2.01,0.22,0.73,2.65,0.96,3.2,434,2
29341,13.88,4.1,2.38,19.5,91,2.0,0.92,0.47,1.56,8.66,0.56,1.56,625,3
94381,13.32,2.67,2.28,21.0,103,1.8,0.75,0.53,1.25,4.0,0.62,1.62,675,3
99239,13.32,3.17,2.38,21.5,104,1.5,0.75,0.53,1.24,8.42,0.6,1.6,660,3
46780,11.45,3.74,2.3,20.0,96,2.62,2.65,0.21,3.58,3.21,0.75,2.78,345,2
3841,13.75,1.9,2.8,15.0,115,2.95,3.29,0.34,1.66,5.65,1.13,2.84,1320,1
99482,12.87,1.29,2.1,18.5,122,1.51,1.25,0.22,0.84,4.1,0.76,1.29,630,3
15264,14.02,1.76,2.27,18.8,98,2.61,2.33,0.32,1.98,3.84,1.05,2.85,1020,1
45219,14.22,1.7,2.43,14.0,117,3.27,3.0,0.29,1.7,7.05,1.23,2.74,1310,1
13769,13.76,1.53,2.62,19.5,132,3.0,3.0,0.5,1.72,5.1,0.88,3.38,1195,1
20436,13.82,1.75,2.6,19.0,132,2.6,2.33,0.5,1.25,3.52,1.45,3.4,845,1
20641,13.41,1.77,2.62,17.2,93,2.48,2.61,0.28,1.97,4.2,1.12,3.37,1285,1
55479,13.3,3.98,2.28,16.2,103,2.41,2.41,0.28,1.44,4.38,0.92,3.0,1035,1
38896,14.83,1.73,2.39,14.0,91,2.5,2.52,0.3,2.08,5.25,1.15,2.74,1295,1
78486,12.08,4.3,2.17,21.0,85,2.86,2.99,0.39,2.91,2.3,0.75,3.64,625,2
10275,12.37,1.21,2.12,19.0,88,2.5,2.04,0.3,1.04,1.95,1.12,2.75,325,2
66249,13.5,1.81,2.46,20.5,100,3.0,2.98,0.19,1.86,5.1,0.88,3.33,1060,1
82736,12.52,1.73,2.3,22.5,90,2.0,1.79,0.42,1.56,2.94,1.23,2.77,352,2
67082,14.83,1.64,2.39,11.4,127,3.1,3.0,0.5,2.96,6.2,1.12,3.58,1375,1
68858,13.3,2.36,2.87,21.0,118,2.8,2.78,0.47,1.82,4.32,0.8,3.38,845,1
58847,14.1,4.04,2.44,16.8,113,3.4,3.24,0.3,1.97,7.8,0.82,3.31,680,1
12036,12.7,3.87,2.6,21.6,98,2.86,3.03,0.43,1.95,3.94,0.82,3.64,463,2
13433,13.23,4.6,2.35,21.5,88,1.28,0.5,0.5,0.68,5.7,0.77,1.82,520,3
22969,12.04,4.31,2.2,18.0,88,2.86,2.99,0.45,2.91,2.3,0.75,3.39,480,2
5219,13.49,1.25,2.2,18.8,87,3.5,3.1,0.19,1.87,3.94,0.99,3.13,714,2
77866,14.3,1.71,2.3,12.0,126,3.3,3.39,0.17,2.81,6.38,1.25,3.0,1150,1
70932,12.93,1.24,2.1,21.0,102,1.48,0.48,0.53,1.3,5.45,0.66,1.73,725,3
50687,11.96,4.3,1.98,19.0,107,3.18,2.26,0.37,2.91,1.28,0.75,3.56,672,2
20978,12.08,1.51,2.2,21.5,86,1.45,1.25,0.5,1.63,1.74,1.05,2.27,450,2
72746,14.39,1.87,2.38,14.6,96,2.85,2.98,0.3,1.85,5.1,1.04,3.58,1045,1
4032,14.06,2.16,2.61,18.6,103,2.42,2.52,0.28,1.97,5.0,1.06,3.37,1105,1
73438,12.0,0.92,2.42,18.0,99,2.2,2.21,0.22,2.29,3.05,1.19,3.14,345,2
85584,12.29,3.17,2.29,16.0,101,2.56,2.25,0.55,1.22,2.15,0.93,2.87,450,2
63607,12.04,1.13,1.99,19.0,86,2.36,2.04,0.29,1.04,3.27,1.16,3.02,312,2
84416,13.58,1.29,2.7,25.0,105,1.48,0.5,0.39,0.64,4.6,0.76,2.31,750,3
49747,13.71,4.36,2.26,20.0,92,2.0,0.34,0.48,1.15,4.4,0.91,1.51,550,3
25288,12.72,1.75,2.26,22.5,90,1.68,2.03,0.48,1.63,3.05,1.02,2.31,590,2
33559,12.72,1.81,1.98,16.0,80,1.65,2.03,0.3,0.42,5.75,0.98,2.96,372,2
12906,13.16,3.57,2.38,20.0,92,1.7,0.83,0.45,0.84,7.65,0.56,1.68,560,3
49899,13.75,1.67,2.36,16.0,106,2.88,3.06,0.32,1.81,4.5,1.09,2.85,1045,1
60120,14.38,1.87,2.45,12.0,96,3.3,3.69,0.32,2.96,7.8,1.25,2.73,1547,1
89773,12.82,2.56,2.48,22.0,112,1.15,0.78,0.43,0.83,5.7,0.77,1.58,695,3
56069,14.23,1.92,2.72,16.8,115,3.85,3.74,0.39,2.18,7.5,0.86,3.69,1480,1
57996,11.61,1.99,2.24,21.5,85,1.38,1.25,0.5,1.63,1.95,1.08,1.82,480,2
51785,12.17,1.61,1.98,16.0,151,2.5,2.27,0.35,3.28,3.8,1.0,3.1,937,2
27819,12.42,1.61,2.5,25.0,88,1.95,1.84,0.43,1.34,2.2,1.31,3.21,450,2
32895,13.49,3.27,2.3,19.5,88,1.28,0.68,0.4,1.24,5.45,0.6,1.56,675,3
79910,13.17,2.99,2.28,18.5,98,1.59,1.09,0.6,0.84,5.7,0.77,1.58,550,3
94064,11.82,1.09,2.38,23.6,80,3.38,2.89,0.4,1.95,3.25,0.89,3.13,660,2
48047,11.82,2.89,2.32,22.8,80,1.78,1.69,0.48,1.63,2.45,0.7,3.3,480,2
66172,12.25,1.29,3.23,28.5,102,3.18,2.03,0.42,1.34,3.0,1.31,3.4,562,2
